cve_id,descripcion,fecha_publicacion,origen,number,title,state,url,description,labels,created_at,updated_at,closed_at,user,descripcion_limpia,etiqueta
,,,issue,1423.0,grid: Assert that max number of threads,closed,https://github.com/cp2k/cp2k/pull/1423,,[],2021-03-17T09:03:31Z,2021-03-17T22:52:28Z,2021-03-17T22:52:28Z,oschuett,,0
,,,issue,1422.0,the number of backends is hardcoded everywhere,closed,https://github.com/cp2k/cp2k/pull/1422,"Signed-off-by: Dr. Mathieu Taillefumier <mathieu.taillefumier@free.fr>

The number of backends is directly hard coded instead of being defined as a preprocessor constant. Surprisingly, I can not reproduce the issue at all (PR https://github.com/cp2k/cp2k/pull/1421). ",[],2021-03-16T11:18:13Z,2021-03-17T22:56:01Z,2021-03-17T22:56:00Z,mtaillefumier,signedoffby dr mathieu taillefumier number backends directly hard coded instead defined preprocessor constant surprisingly reproduce issue pr,0
,,,issue,1421.0,Cleanup and a small improvements for the gpu backend,closed,https://github.com/cp2k/cp2k/pull/1421,"- remove the hybrid cpu/gpu backend
- fix the warnings when -pedantic is on (there are still some warmings occuring when -DBDEBUG is given to the compiler)
- add output information in the global section that indicates which grid backend is used for the calculations
- small performance improvements for the integrate kernel. Reduction to shared memory for the coefficients is removed from the zyx loop for  l = 0 and l = 1.
- shift some atomic operations outside loops when possible. ",[],2021-03-15T11:47:52Z,2021-03-16T12:02:59Z,2021-03-15T19:51:50Z,mtaillefumier,remove hybrid cpugpu backend fix warnings pedantic still warmings occuring dbdebug given compiler add output information global section indicates grid backend used calculations small performance improvements integrate kernel reduction shared memory coefficients removed zyx loop l l shift atomic operations outside loops possible,0
,,,issue,1420.0,"grid: Fix filename, adjust threshold",closed,https://github.com/cp2k/cp2k/pull/1420,,[],2021-03-14T21:21:15Z,2021-03-15T12:48:13Z,2021-03-15T12:48:13Z,oschuett,,0
,,,issue,1419.0,grid: Move tests from LIBTEST into QS/regtest-grid,closed,https://github.com/cp2k/cp2k/pull/1419,,[],2021-03-13T13:38:57Z,2021-03-14T10:28:25Z,2021-03-13T15:13:21Z,oschuett,,0
,,,issue,1418.0,"call dgemv_, etc... fortran functions instead of cblas equivalent",closed,https://github.com/cp2k/cp2k/pull/1418,"the code uses the cblas interface of MKL (openblas has it as well). When MKL is not used, then there is a fallback to hand written implementations of the functions. The problem comes from here and the only way to fix it without modifying the toolchain is to call the fortran routines with appropriate parameters. 

This fix is not portable since the fortran function mangling can be different from one compiler to another (the underscore at the end). The proper way to fix this is to use the cblas interface provided by lapack, openblas (amd BLIS also has this interface) but it means changing the toolchain so that liblapacke (that is compiled) is added to the libraries to link to *and* to add the include directory in the list of compilations options. ",[],2021-03-13T09:45:06Z,2021-03-13T11:22:52Z,2021-03-13T11:00:07Z,mtaillefumier,code uses cblas interface mkl openblas well mkl used fallback hand written implementations functions problem comes way fix without modifying toolchain call fortran routines appropriate parameters fix portable since fortran function mangling different one compiler another underscore end proper way fix use cblas interface provided lapack openblas amd blis also interface means changing toolchain liblapacke compiled added libraries link add include directory list compilations options,0
,,,issue,1417.0,Forces were not calculated when running with one unique thread,closed,https://github.com/cp2k/cp2k/pull/1417,"a cblas_daxpy was missing.

 I get this now with this change

OMP=2
H2O-1_ortho_grid_auto.inp : -17.17857475634941
H2O-1_ortho_grid_dgemm.inp : -17.17857476455124

OMP=1
H2O-1_ortho_grid_dgemm.inp : -17.17857476455108
H2O-1_ortho_grid_auto.inp : -17.17857475634940

",[],2021-03-12T22:45:09Z,2021-03-12T23:53:21Z,2021-03-12T23:53:21Z,mtaillefumier,cblasdaxpy missing get change omp hoorthogridautoinp hoorthogriddgemminp omp hoorthogriddgemminp hoorthogridautoinp,0
,,,issue,1416.0,fix memory leaks,closed,https://github.com/cp2k/cp2k/pull/1416,,[],2021-03-12T15:44:04Z,2021-03-12T16:27:30Z,2021-03-12T16:27:30Z,mtaillefumier,,0
,,,issue,1415.0,aligned_alloc requires the allocated size to be a multiple of the ali…,closed,https://github.com/cp2k/cp2k/pull/1415,"…gnment. Replace by malloc and grid_allocate_scratch()

the doc of aligned_alloc states that the size allocation should be a multiple of the alignment (posix_memalign does not).
so revert back to malloc and grid_allocate_scratch (call libxsmm routine if found)",[],2021-03-12T14:01:10Z,2021-03-12T15:01:14Z,2021-03-12T14:37:45Z,mtaillefumier,gnment replace malloc gridallocatescratch doc alignedalloc states size allocation multiple alignment posixmemalign revert back malloc gridallocatescratch call libxsmm routine found,0
,,,issue,1414.0,Add regression test inputs for the &GRID section,closed,https://github.com/cp2k/cp2k/pull/1414,,[],2021-03-12T10:58:56Z,2021-03-13T11:52:36Z,2021-03-13T11:52:36Z,mkrack,,0
,,,issue,1413.0,disable fftw in toolchain if mkl is enabled,closed,https://github.com/cp2k/cp2k/issues/1413,"Linking FFTW (e.g., `-lfftw3_mpi -lfftw3 -lfftw3_omp`) can badly interact with MKL's link line since the FFTW interface is part of MKL. It typically works for CP2K (no crashes), but the order of libraries may impact which implementation finally rules.",[],2021-03-12T09:16:54Z,2021-06-01T21:07:42Z,2021-06-01T21:07:41Z,hfp,linking fftw eg lfftwmpi lfftw lfftwomp badly interact mkls link line since fftw interface part mkl typically works cpk crashes order libraries may impact implementation finally rules,0
,,,issue,1412.0,Dashboard: Remove scaling and gcc6 test,closed,https://github.com/cp2k/cp2k/pull/1412,Closes #1203.,[],2021-03-11T19:15:26Z,2021-03-11T20:23:58Z,2021-03-11T20:23:58Z,oschuett,closes,0
,,,issue,1411.0,Refactor analyse_src.py and remove tabs,closed,https://github.com/cp2k/cp2k/pull/1411,,[],2021-03-11T14:58:58Z,2021-03-11T19:06:46Z,2021-03-11T19:06:46Z,oschuett,,0
,,,issue,1410.0,Update CRAY arch files (LIBXC and LIBVORI),closed,https://github.com/cp2k/cp2k/pull/1410,,[],2021-03-11T09:35:03Z,2021-03-11T09:44:36Z,2021-03-11T09:44:35Z,mkrack,,0
,,,issue,1409.0,toolchain: build cmake without debug symbols or strip binaries/cleanup objects after build,closed,https://github.com/cp2k/cp2k/issues/1409,"Our cmake binaries are each 200+ MB in size, the whole CMake folder is 3-8 GB (more than libxc, libint and OpenBLAS combined). Stripping the CMake binary brings it down to <10MB, ensuring that `-g` is not passed to CMake could also help.",[],2021-03-11T08:14:39Z,2021-11-22T12:49:34Z,2021-11-22T12:33:33Z,dev-zero,cmake binaries mb size whole cmake folder gb libxc libint openblas combined stripping cmake binary brings mb ensuring g passed cmake could also help,0
,,,issue,1408.0,Check for tab characters and enable shellcheck,closed,https://github.com/cp2k/cp2k/pull/1408,This is a follow up to #1406.,[],2021-03-10T12:29:33Z,2021-03-10T14:59:14Z,2021-03-10T14:59:14Z,oschuett,follow,0
,,,issue,1407.0,citation for libxsmm,closed,https://github.com/cp2k/cp2k/pull/1407,"Introduced, exported, and triggered citation for LIBXSMM's primary/initial publication. Note, public DBCSR API does not permit to query `mm_driver`, which must be accounted for in case of `mm_driver=""AUTO""` (per `__LIBXSMM`).",[],2021-03-10T08:34:56Z,2021-05-25T08:39:33Z,2021-03-10T11:34:44Z,hfp,introduced exported triggered citation libxsmms primaryinitial publication note public dbcsr api permit query mmdriver must accounted case mmdriverauto per libxsmm,0
,,,issue,1406.0,fixed error in install_libvdwxc.sh,closed,https://github.com/cp2k/cp2k/pull/1406,,[],2021-03-09T15:07:08Z,2021-05-25T08:39:31Z,2021-03-10T10:14:24Z,hfp,,0
,,,issue,1405.0,xTB/DFTB stress tensor with efield,closed,https://github.com/cp2k/cp2k/pull/1405,,[],2021-03-09T12:04:17Z,2021-03-09T12:41:07Z,2021-03-09T12:41:07Z,juerghutter,,0
,,,issue,1404.0,Fix bugs in LibXC interface,closed,https://github.com/cp2k/cp2k/pull/1404,"- Fixes minimal arch file
- Fixes ASE
- Adds one regtest using the old LibXC section (to be removed after the old LibXC section will have been removed)",[],2021-03-08T09:00:19Z,2021-03-19T09:45:22Z,2021-03-08T12:02:44Z,fstein93,fixes minimal arch file fixes ase adds one regtest using old libxc section removed old libxc section removed,0
,,,issue,1403.0,Adjust tolerance and project name,closed,https://github.com/cp2k/cp2k/pull/1403,,[],2021-03-06T16:42:29Z,2021-03-06T17:15:00Z,2021-03-06T17:15:00Z,mkrack,,0
,,,issue,1402.0,Unstable result of test QS/regtest-pod/hellium-pbe-5A.inp,closed,https://github.com/cp2k/cp2k/issues/1402,The test result of QS/regtest-pod/hellium-pbe-5A.inp shows a large deviation since a while with the Intel compiler compared to the GNU based regtesters. An attempt to stabilize the test numerically (see #1401) caused a large change of the result compared to the reference. The test result might depend on the number of threads.,[],2021-03-06T12:06:04Z,2021-03-06T13:36:48Z,2021-03-06T13:36:48Z,mkrack,test result qsregtestpodhelliumpbeainp shows large deviation since intel compiler compared gnu based regtesters attempt stabilize test numerically see caused large change result compared reference test result might depend number threads,0
,,,issue,1401.0,Stabilize test input numerically,closed,https://github.com/cp2k/cp2k/pull/1401,,[],2021-03-06T11:24:23Z,2021-03-06T14:14:05Z,2021-03-06T14:14:05Z,mkrack,,0
,,,issue,1400.0,Update arch files to LIBXC 5.1.2,closed,https://github.com/cp2k/cp2k/pull/1400,,[],2021-03-06T09:56:38Z,2021-03-06T10:16:04Z,2021-03-06T10:16:04Z,mkrack,,0
,,,issue,1399.0,Docker: Fix missing timings in plot_performance.py,closed,https://github.com/cp2k/cp2k/pull/1399,,[],2021-03-05T22:40:37Z,2021-03-06T10:38:53Z,2021-03-06T10:38:53Z,oschuett,,0
,,,issue,1398.0,grid: Vectorize inner loop of ortho kernel,closed,https://github.com/cp2k/cp2k/pull/1398,,[],2021-03-05T15:02:16Z,2021-03-14T14:37:36Z,2021-03-09T08:20:12Z,oschuett,,0
,,,issue,1397.0,Cosma compilation with toolchain,closed,https://github.com/cp2k/cp2k/issues/1397,"Dear CP2K developers,

I am trying to set up the prerequisites for compiling CP2K 8.1 with the toolchain, but am having two (connected) problems with Cosma. The first is that I am setting `--with-cosma=no`, but despite this, the toolchain attempts to install Cosma. This gives rise to the second issue, which is the Cosma install failing, with the following error being the initial one: `/home/pts28/mtg_bin/cp2k-8.1/tools/toolchain/build/cosma-2.2.0/libs/grid2grid/src/grid2grid/scalapack_layout.cpp(68): error: copy-list-initialization cannot use a constructor marked ""explicit""
      return {idx_block_proc * block_dimension + idx_in_block, owner};`

I would be grateful for any help and am happy to provide more details if needed. Apologies if this isn't the right place to raise this issue. ",[],2021-03-04T16:51:32Z,2021-04-14T10:45:26Z,2021-04-14T10:45:26Z,PascalSalzbrenner,dear cpk developers trying set prerequisites compiling cpk toolchain two connected problems cosma first setting withcosmano despite toolchain attempts install cosma gives rise second issue cosma install failing following error initial one homeptsmtgbincpktoolstoolchainbuildcosmalibsgridgridsrcgridgridscalapacklayoutcpp error copylistinitialization cannot use constructor marked explicit return idxblockproc blockdimension idxinblock owner would grateful help happy provide details needed apologies isnt right place raise issue,0
,,,issue,1396.0,Toolchain: Do not cache NPROCS,closed,https://github.com/cp2k/cp2k/pull/1396,This should fix the problem encountered in #1389.,[],2021-03-03T22:27:17Z,2021-03-04T16:57:34Z,2021-03-04T16:57:33Z,oschuett,fix problem encountered,0
,,,issue,1395.0,Docker: Plot performance of rest instead of total,closed,https://github.com/cp2k/cp2k/pull/1395,,[],2021-03-03T22:05:58Z,2021-03-05T17:06:32Z,2021-03-05T17:06:32Z,oschuett,,0
,,,issue,1394.0,fixed spelling issues/typos,closed,https://github.com/cp2k/cp2k/pull/1394,,[],2021-03-03T21:20:28Z,2021-05-25T08:39:36Z,2021-03-04T07:49:19Z,hfp,,0
,,,issue,1393.0,fixed compiler warnings,closed,https://github.com/cp2k/cp2k/pull/1393,"* Avoid warnings about unused variables (due to __SPGLIB conditional compilation).
* Avoid warning about dummy OUT-arg without assigned value (unused variable).",[],2021-03-03T13:49:44Z,2021-05-25T08:39:37Z,2021-03-03T15:57:32Z,hfp,avoid warnings unused variables due spglib conditional compilation avoid warning dummy outarg without assigned value unused variable,0
,,,issue,1392.0,Enable the explicit definition of atomic radii for each atomic kind,closed,https://github.com/cp2k/cp2k/pull/1392,,[],2021-03-03T12:55:34Z,2021-03-03T16:16:23Z,2021-03-03T16:16:23Z,mkrack,,0
,,,issue,1391.0,expand macro arguments,closed,https://github.com/cp2k/cp2k/pull/1391,"Fixed GRID_PRAGMA_UNROLL(N) macro which needs one more macro expansion to populate final N-expression (e.g., GRID_PRAGMA_UNROLL(MAX_LP_OPTIMIZED + 1)).

Other:

* Avoid warnings about unused variables (due to __SPGLIB conditional compilation).
* Avoid warning about OUT dummy arg without assigned value (unused variable).
",[],2021-03-03T12:36:00Z,2021-05-25T08:39:47Z,2021-03-03T13:46:14Z,hfp,fixed gridpragmaunrolln macro needs one macro expansion populate final nexpression eg gridpragmaunrollmaxlpoptimized avoid warnings unused variables due spglib conditional compilation avoid warning dummy arg without assigned value unused variable,0
,,,issue,1390.0,grid: Fix build problems,closed,https://github.com/cp2k/cp2k/pull/1390,,[],2021-03-03T12:33:35Z,2021-03-03T14:59:46Z,2021-03-03T14:59:46Z,oschuett,,0
,,,issue,1389.0,LibXC 5.1.2 and add extra LibXC sections,closed,https://github.com/cp2k/cp2k/pull/1389,"This PR is a follow up to #914 . 

- bumps LibXC to 5.1.2 fixing a memory leak in the Fortran interface and allows to
- add one section to the XC_FUNCTIONALS section per LibXC functional
- LIBXC section is deprecated and will be removed later.

Can anyone of the admins add the new tarball to the static downloads, please? Then I will change the download link again.",[],2021-03-03T10:42:40Z,2021-03-05T14:56:25Z,2021-03-05T14:56:25Z,fstein93,pr follow bumps libxc fixing memory leak fortran interface allows add one section xcfunctionals section per libxc functional libxc section deprecated removed later anyone admins add new tarball static downloads please change download link,0
,,,issue,1388.0,small bug fixes,closed,https://github.com/cp2k/cp2k/pull/1388,this PR contains some small fixes for spla (toolchain) and the dgemm backend.,[],2021-03-02T17:25:31Z,2021-03-08T19:40:39Z,2021-03-08T19:40:39Z,mtaillefumier,pr contains small fixes spla toolchain dgemm backend,0
,,,issue,1387.0,grid: Use __attribute__((always_inline)),closed,https://github.com/cp2k/cp2k/pull/1387,,[],2021-03-01T20:34:27Z,2021-03-02T17:29:20Z,2021-03-02T17:29:19Z,oschuett,,0
,,,issue,1386.0,grid: Optimize ortho kernels for low values of lp,closed,https://github.com/cp2k/cp2k/pull/1386,,[],2021-03-01T17:54:43Z,2021-03-01T18:50:24Z,2021-03-01T18:50:24Z,oschuett,,0
,,,issue,1385.0,Retrieve missing vdW radii from metallic radii,closed,https://github.com/cp2k/cp2k/pull/1385,,[],2021-03-01T16:30:05Z,2021-03-01T17:36:40Z,2021-03-01T17:36:39Z,mkrack,,0
,,,issue,1384.0,Metallic radii added and vdW radii updated,closed,https://github.com/cp2k/cp2k/pull/1384,,[],2021-03-01T10:41:22Z,2021-03-01T11:09:03Z,2021-03-01T11:09:03Z,mkrack,,0
,,,issue,1383.0,XAS: CP2K won't complete the XAS calculation,closed,https://github.com/cp2k/cp2k/issues/1383,"I want to calculate XAS spectra by Gaussian and Augmented Plane Wave Method. I found [official tutorial] (https://www.cp2k.org/exercises:2017_uzh_cp2k-tutorial: gapw) and run cp2k with the input files of * Task 2 : compute the XAS spectrum of ice-1h *, which is not needed to edit. However, cp2k couldn't complete the calculation. Here is what I did.
## comment out `MAP_CONSISTENT`
Without any editing of the input files, cp2k said it didn't know `MAP_CONSISTENT` and aborted the calculation. So I commented out` MAP_CONSISTENT`.
## Aborted with segmentation fault error
Next, it stopped with segmentation fault error. In my workstation, stack size is limited within 8MB by default. So next, I made the stack size unlimited, and run again.
Then, it didn't stop with the error. However, it didn't finish the calculation even after 1 day progress. The system showed no error messase in the log and did not sleep. It had been calculationg sometiong.
According to the output of cp2k, it calculated up to `XAS_TP_SCF WAVEFUNCTION OPTIMIZATION`. The output was finished with following line:
`Calculation of 7 additional virtual states of the subspace complementary to the lowest 160 states`.
`ice1h-xas_at * .spectrum` files did not be generated.

I think this was caused by some cp2k's bug. Please verify this error, please.",[],2021-03-01T03:52:15Z,2021-04-14T10:56:24Z,2021-04-14T10:56:24Z,akkadaska,want calculate xas spectra gaussian augmented plane wave method found official tutorial gapw run cpk input files task compute xas spectrum iceh needed edit however cpk couldnt complete calculation comment mapconsistent without editing input files cpk said didnt know mapconsistent aborted calculation commented mapconsistent aborted segmentation fault error next stopped segmentation fault error workstation stack size limited within mb default next made stack size unlimited run didnt stop error however didnt finish calculation even day progress system showed error messase log sleep calculationg sometiong according output cpk calculated xastpscf wavefunction optimization output finished following line calculation additional virtual states subspace complementary lowest states icehxasat spectrum files generated think caused cpks bug please verify error please,0
,,,issue,1382.0,Docker: Add QS_single_node to performance test ,closed,https://github.com/cp2k/cp2k/pull/1382,"I also just [switched](https://github.com/cp2k/cp2k-ci/commit/307c5732fd4bcd6ae678d8c0616b86c733971ce4) the CI from Haswell to Skylake. So, any mysterious dashboard failures after this PR are likely caused by that. 
",[],2021-02-28T20:56:55Z,2021-02-28T21:53:54Z,2021-02-28T21:53:54Z,oschuett,also switched ci haswell skylake mysterious dashboard failures pr likely caused,0
,,,issue,1381.0,cp2k-develop version report  error while loading shared libraries: libplumedKernel.so: cannot open shared object file: No such file or directory,closed,https://github.com/cp2k/cp2k/issues/1381,"everything goes well when compiling and make install include make test. all tests has been passed when make test.
cp2k.psmp --9.0 reports  an error while loading shared libraries: libplumedKernel.so: cannot open shared object file: No such file or directory. I don;t know what wrong.

[local.psmp.txt](https://github.com/cp2k/cp2k/files/6056882/local.psmp.txt)


$ cp2k.psmp --version
 CP2K version 9.0 (Development Version)
 Source code revision git:122ed37
 cp2kflags: omp libint fftw3 libxc elpa parallel mpi3 scalapack quip xsmm plumed2 spglib sirius libvori libbqb
 compiler: GCC version 9.3.0

mpirun -n 4 cp2k.psmp -i cp2k.inp -o > cp2k.out 2> cp2k.err
cp2k.psmp: error while loading shared libraries: libplumedKernel.so: cannot open shared object file: No such file or directory
cp2k.psmp: error while loading shared libraries: libplumedKernel.so: cannot open shared object file: No such file or directory
--------------------------------------------------------------------------
Primary job  terminated normally, but 1 process returned
a non-zero exit code. Per user-direction, the job has been aborted.
--------------------------------------------------------------------------
cp2k.psmp: error while loading shared libraries: libplumedKernel.so: cannot open shared object file: No such file or directory
cp2k.psmp: error while loading shared libraries: libplumedKernel.so: cannot open shared object file: No such file or directory",[],2021-02-28T13:54:00Z,2021-06-01T21:08:28Z,2021-06-01T21:08:28Z,alas-go,everything goes well compiling make install include make test tests passed make test cpkpsmp reports error loading shared libraries libplumedkernelso cannot open shared object file file directory dont know wrong localpsmptxt cpkpsmp version cpk version development version source code revision gited cpkflags omp libint fftw libxc elpa parallel mpi scalapack quip xsmm plumed spglib sirius libvori libbqb compiler gcc version mpirun n cpkpsmp cpkinp cpkout cpkerr cpkpsmp error loading shared libraries libplumedkernelso cannot open shared object file file directory cpkpsmp error loading shared libraries libplumedkernelso cannot open shared object file file directory primary job terminated normally process returned nonzero exit code per userdirection job aborted cpkpsmp error loading shared libraries libplumedkernelso cannot open shared object file file directory cpkpsmp error loading shared libraries libplumedkernelso cannot open shared object file file directory,0
,,,issue,1380.0,Improve OpenMP performance of collocate and integrate,closed,https://github.com/cp2k/cp2k/pull/1380,,[],2021-02-27T21:38:33Z,2021-02-28T10:49:00Z,2021-02-28T10:49:00Z,oschuett,,0
,,,issue,1379.0,Rewrite m_memory with POSIX getrusage instead of reading /proc,open,https://github.com/cp2k/cp2k/issues/1379,"`m_memory` is currently not thread-safe (for example when sampling memory inside a bigger OMP loop) and does not support macOS. While we could make it threadsafe, it might be a good opportunity to switch over to the POSIX API `getrusage` (same for the more extended one).

This can happen in 2 ways:

* remodel the `timeval` and `rusage` structs in Fortran and call the function directly. Advantage: no additional wrapper. Disadvantage: might break if the structs don't match what the system provides (unsure up to which part POSIX defines it) or if the datatypes don't match exactly.
* write a small wrapper in C which extracts the necessary part and returns them in a struct we define. Advantage: the C side will transparently handle order of fields, type conversion, verifies that we have a proper definition. Disadvantage: additional complexity and possible source of error (on the other hand, breakages are less likely to go unnoticed).

This is somewhat orthogonal to what #630 proposes",['enhancement'],2021-02-26T10:42:35Z,2021-02-26T13:06:38Z,,dev-zero,mmemory currently threadsafe example sampling memory inside bigger omp loop support macos could make threadsafe might good opportunity switch posix api getrusage extended one happen ways remodel timeval rusage structs fortran call function directly advantage additional wrapper disadvantage might break structs dont match system provides unsure part posix defines datatypes dont match exactly write small wrapper c extracts necessary part returns struct define advantage c side transparently handle order fields type conversion verifies proper definition disadvantage additional complexity possible source error hand breakages less likely go unnoticed somewhat orthogonal proposes,0
,,,issue,1378.0,Error when restarting calculations with MULTIPLE_UNIT_CELL with COORD_FILE,open,https://github.com/cp2k/cp2k/issues/1378,"Using `EXT_RESTART` together with `MULTIPLE_UNIT_CELL` and `COORD_FILE` results in a CPASSERT with a somewhat minimal error message
```
 *******************************************************************************
 *   ___                                                                       *
 *  /   \                                                                      *
 * [ABORT]                                                                     *
 *  \___/                             CPASSERT failed                          *
 *    |                                                                        *
 *  O/|                                                                        *
 * /| |                                                                        *
 * / \                                                       atoms_input.F:122 *
 *******************************************************************************


 ===== Routine Calling Stack =====

            5 read_atoms_input
            4 coordinate_control_READ_COORDINATE
            3 coordinate_control
            2 topology_control
            1 CP2K
```
The line is
https://github.com/cp2k/cp2k/blob/a130d97bd8bbaf62cd271d8502577b480fef7b04/src/atoms_input.F#L122

Input file (based on [Si example](https://www.cp2k.org/howto:static_calculation))
```
&GLOBAL
  PROJECT Si_bulk8
  RUN_TYPE GEO_OPT
  PRINT_LEVEL LOW
&END GLOBAL
&FORCE_EVAL
  METHOD Quickstep
  &SUBSYS
    &KIND Si
      ELEMENT   Si
      BASIS_SET DZVP-GTH-PADE
      POTENTIAL GTH-PADE-q4
    &END KIND
    &CELL
      A     5.430697500    0.000000000    0.000000000
      B     0.000000000    5.430697500    0.000000000
      C     0.000000000    0.000000000    5.430697500
      MULTIPLE_UNIT_CELL 1 1 2
    &END CELL
    #&COORD
    #  Si    0.000000000    0.000000000    0.000000000
    #  Si    0.000000000    2.715348700    2.715348700
    #  Si    2.715348700    2.715348700    0.000000000
    #  Si    2.715348700    0.000000000    2.715348700
    #  Si    4.073023100    1.357674400    4.073023100
    #  Si    1.357674400    1.357674400    1.357674400
    #  Si    1.357674400    4.073023100    4.073023100
    #  Si    4.073023100    4.073023100    1.357674400
    #&END COORD
    &TOPOLOGY
      MULTIPLE_UNIT_CELL 1 1 2
      COORD_FILE si.xyz
      COORD_FILE_FORMAT XYZ
    &END TOPOLOGY

  &END SUBSYS
  &DFT
    BASIS_SET_FILE_NAME  BASIS_SET
    POTENTIAL_FILE_NAME  GTH_POTENTIALS
    &QS
      EPS_DEFAULT 1.0E-10
    &END QS
    &MGRID
      NGRIDS 4
      CUTOFF 300
      REL_CUTOFF 60
    &END MGRID
    &XC
      &XC_FUNCTIONAL PADE
      &END XC_FUNCTIONAL
    &END XC
    &SCF
      SCF_GUESS ATOMIC
      EPS_SCF 1.0E-7
      MAX_SCF 300
      &DIAGONALIZATION  ON
        ALGORITHM STANDARD
      &END DIAGONALIZATION
      &MIXING  T
        METHOD BROYDEN_MIXING
        ALPHA 0.4
        NBROYDEN 8
      &END MIXING
    &END SCF
  &END DFT
  &PRINT
    &FORCES ON
    &END FORCES
  &END PRINT
&END FORCE_EVAL
&EXT_RESTART
 RESTART_FILE_NAME Si_bulk8-1.restart
&END EXT_RESTART
```
si.xyz
```
       8
 i =        1, E =       -31.2978853728
 Si         0.0000000020        0.0000000019        0.0000000023
 Si        -0.0000000011        2.7153487322        2.7153487326
 Si         2.7153487327        2.7153487332       -0.0000000013
 Si         2.7153487326       -0.0000000012        2.7153487331
 Si         4.0730230974        1.3576743672        4.0730230973
 Si         1.3576743706        1.3576743704        1.3576743702
 Si         1.3576743662        4.0730230969        4.0730230967
 Si         4.0730230974        4.0730230969        1.3576743676
```

In the restart file, the `MULTIPLE_UNIT_CELL 1 1 2` calculation is translated into a `MULTIPLE_UNIT_CELL 1 1 1` calculation with a doubled cell, which likely causes the issue.

Interestingly, the issue is *not* raised (i.e. I can restart without problems) when specifying the coordinates directly in the CP2K input file like so:
```
    ...
    &COORD
      Si    0.000000000    0.000000000    0.000000000
      Si    0.000000000    2.715348700    2.715348700
      Si    2.715348700    2.715348700    0.000000000
      Si    2.715348700    0.000000000    2.715348700
      Si    4.073023100    1.357674400    4.073023100
      Si    1.357674400    1.357674400    1.357674400
      Si    1.357674400    4.073023100    4.073023100
      Si    4.073023100    4.073023100    1.357674400
    &END COORD
    &TOPOLOGY
      MULTIPLE_UNIT_CELL 1 1 2
    &END TOPOLOGY
   ...
```

It would be nice if

 1. A descriptive error message was shown
 2. The number of atoms in the system was computed consistently, such that the restart of the calculation works in both cases",['bug'],2021-02-25T13:02:56Z,2021-02-25T13:25:06Z,,ltalirz,using extrestart together multipleunitcell coordfile results cpassert somewhat minimal error message abort cpassert failed atomsinputf routine calling stack readatomsinput coordinatecontrolreadcoordinate coordinatecontrol topologycontrol cpk line input file based si example global project sibulk runtype geoopt printlevel low end global forceeval method quickstep subsys kind si element si basisset dzvpgthpade potential gthpadeq end kind cell b c multipleunitcell end cell coord si si si si si si si si end coord topology multipleunitcell coordfile sixyz coordfileformat xyz end topology end subsys dft basissetfilename basisset potentialfilename gthpotentials qs epsdefault e end qs mgrid ngrids cutoff relcutoff end mgrid xc xcfunctional pade end xcfunctional end xc scf scfguess atomic epsscf e maxscf diagonalization algorithm standard end diagonalization mixing method broydenmixing alpha nbroyden end mixing end scf end dft print forces end forces end print end forceeval extrestart restartfilename sibulkrestart end extrestart sixyz e si si si si si si si si restart file multipleunitcell calculation translated multipleunitcell calculation doubled cell likely causes issue interestingly issue raised ie restart without problems specifying coordinates directly cpk input file like coord si si si si si si si si end coord topology multipleunitcell end topology would nice descriptive error message shown number atoms system computed consistently restart calculation works cases,0
,,,issue,1377.0,Adjust tolerance and improve usage description,closed,https://github.com/cp2k/cp2k/pull/1377,,[],2021-02-24T14:19:19Z,2021-02-24T15:42:49Z,2021-02-24T15:42:49Z,mkrack,,0
